Category,phylum,Name,Level,WithinNWA,SEQavailable,BIN,SPsharingBIN,SPmissingSEQ.genus,SPmissingSEQ.family,AphiaID,genus,family,order,class,kingdom,TaxonomicProblems,MorphoIDProblems,Validity
Invertebrate,Echinodermata,Pteraster militaris,Species,Yes,Yes,BOLD:AAC7423,NA,NA,NA,124147,Pteraster,Pterasteridae,Velatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Pteraster pulvillus,Species,Yes,Yes,BOLD:AAL2213,NA,NA,NA,124151,Pteraster,Pterasteridae,Velatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Solaster earlli,Species,Yes,No,NA,NA,NA,NA,124158,Solaster,Solasteridae,Valvatida,Asteroidea,Animalia,0,0,No sequences available
Invertebrate,Echinodermata,Solaster endeca,Species,Yes,Yes,BOLD:AAC8811,NA,Solaster earlli,Solaster earlli,124160,Solaster,Solasteridae,Valvatida,Asteroidea,Animalia,0,0,Unreliable - gaps
Invertebrate,Echinodermata,Stegophiura nodosa,Species,Yes,Yes,BOLD:AAE1859,NA,Stegophiura stuwitzii,Stegophiura stuwitzii,124943,Stegophiura,Ophiopyrgidae,Ophiurida,Ophiuroidea,Animalia,0,1,Unreliable - gaps
Invertebrate,Echinodermata,Stegophiura stuwitzii,Species,Yes,No,NA,NA,NA,NA,124944,Stegophiura,Ophiopyrgidae,Ophiurida,Ophiuroidea,Animalia,0,1,No sequences available
Invertebrate,Echinodermata,Stephanasterias albula,Species,Yes,Yes,BOLD:AAF3251,NA,NA,Leptasterias tenera,123808,Stephanasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Strongylocentrotus droebachiensis,Species,Yes,Yes,BOLD:ABY5959,NA,NA,NA,124321,Strongylocentrotus,Strongylocentrotidae,Camarodonta,Echinoidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Strongylocentrotus pallidus,Species,Yes,Yes,BOLD:AAA9522,NA,NA,NA,124324,Strongylocentrotus,Strongylocentrotidae,Camarodonta,Echinoidea,Animalia,0,0,Reliable
Invertebrate,Echinodermata,Tremaster mirabilis,Species,Yes,No,NA,NA,NA,NA,124002,Tremaster,Asterinidae,Valvatida,Asteroidea,Animalia,0,0,No sequences available
Invertebrate,Echinodermata,Urasterias lincki,Species,Yes,Yes,BOLD:AAF5523,NA,NA,Leptasterias tenera,123815,Urasterias,Asteriidae,Forcipulatida,Asteroidea,Animalia,0,0,Reliable
Invertebrate,Mollusca,Acanthodoris pilosa,Species,Yes,Yes,BOLD:AAE9648,NA,NA,Onchidoris diademata,140627,Acanthodoris,Onchidorididae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Adalaria proxima,Species,Yes,Yes,BOLD:AAD2874,NA,NA,Onchidoris diademata,140629,Adalaria,Onchidorididae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Aeolidia papillosa,Species,Yes,Yes,BOLD:AAC9600,NA,NA,NA,138709,Aeolidia,Aeolidiidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Aldisa zetlandica,Species,Yes,No,NA,NA,NA,NA,138739,Aldisa,Cadlinidae,Nudibranchia,Gastropoda,Animalia,NA,NA,No sequences available
Invertebrate,Mollusca,Amauropsis islandica,Species,Yes,Yes,BOLD:ADD2865,NA,NA,"Bulbus fragilis, Polinices immaculatus, Pseudopolinices nanus",140521,Amauropsis,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Amicula vestita,Species,Yes,Yes,BOLD:AAW1870,NA,NA,NA,159928,Amicula,Mopaliidae,Chitonida,Polyplacophora,Animalia,0,0,Reliable
Invertebrate,Mollusca,Ancula gibbosa,Species,Yes,Yes,"BOLD:ADL9788, BOLD:ACW0116",NA,NA,NA,140029,Ancula,Goniodorididae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Arctica islandica,Species,Yes,Yes,BOLD:AAJ7909,NA,NA,NA,138802,Arctica,Arcticidae,Venerida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Arrhoges occidentalis,Species,Yes,No,NA,NA,NA,NA,531617,Arrhoges,Aporrhaidae,Littorinimorpha,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Astarte arctica,Species,Yes,No,NA,NA,NA,NA,138817,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,No sequences available
Invertebrate,Mollusca,Astarte borealis,Species,Yes,Yes,BOLD:ABX2690,NA,"Astarte arctica, Astarte crenata, Astarte elliptica, Astarte montagui, Astarte subaequilatera, Astarte undata","Astarte arctica, Astarte crenata, Astarte elliptica, Astarte montagui, Astarte subaequilatera, Astarte undata",138818,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,Unreliable - gaps
Invertebrate,Mollusca,Astarte castanea,Species,Yes,Yes,BOLD:AAJ9252,NA,"Astarte arctica, Astarte crenata, Astarte elliptica, Astarte montagui, Astarte subaequilatera, Astarte undata","Astarte arctica, Astarte crenata, Astarte elliptica, Astarte montagui, Astarte subaequilatera, Astarte undata",156744,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,Unreliable - gaps
Invertebrate,Mollusca,Astarte crenata,Species,Yes,No,NA,NA,NA,NA,138820,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,No sequences available
Invertebrate,Mollusca,Astarte elliptica,Species,Yes,No,NA,NA,NA,NA,138821,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,No sequences available
Invertebrate,Mollusca,Astarte montagui,Species,Yes,No,NA,NA,NA,NA,138823,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,No sequences available
Invertebrate,Mollusca,Astarte subaequilatera,Species,Yes,No,NA,NA,NA,NA,156746,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,No sequences available
Invertebrate,Mollusca,Astarte undata,Species,Yes,No,NA,NA,NA,NA,156747,Astarte,Astartidae,Carditida,Bivalvia,Animalia,0,1,No sequences available
Invertebrate,Mollusca,Aulacofusus brevicauda,Species,Yes,Yes,BOLD:ADS5076,NA,NA,"Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",490735,Aulacofusus,Buccinidae,Neogastropoda,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Boreochiton ruber,Species,Yes,No,NA,NA,NA,NA,386411,Boreochiton,Tonicellidae,Chitonida,Polyplacophora,Animalia,NA,NA,No sequences available
Invertebrate,Mollusca,Boreotrophon clathratus,Species,Yes,Yes,BOLD:AAG1831,NA,NA,NA,146732,Boreotrophon,Muricidae,Neogastropoda,Gastropoda,Animalia,0,1,Reliable
Invertebrate,Mollusca,Boreotrophon truncatus,Species,Yes,Yes,BOLD:AAO4317,NA,NA,NA,146733,Boreotrophon,Muricidae,Neogastropoda,Gastropoda,Animalia,0,1,Reliable
Invertebrate,Mollusca,Buccinum ciliatum,Species,Yes,Yes,BOLD:ADU6500,NA,"Buccinum glaciale, Buccinum plectrum","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138860,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,Unreliable - gaps
Invertebrate,Mollusca,Buccinum cyaneum,Species,Yes,Yes,BOLD:ADE1651,NA,"Buccinum glaciale, Buccinum plectrum","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138862,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,Unreliable - gaps
Invertebrate,Mollusca,Buccinum glaciale,Species,Yes,No,NA,NA,NA,NA,138864,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,No sequences available
Invertebrate,Mollusca,Buccinum hydrophanum,Species,Yes,Yes,"BOLD:ACR2733, BOLD:ADE0634",NA,"Buccinum glaciale, Buccinum plectrum","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138866,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,Unreliable - gaps
Invertebrate,Mollusca,Buccinum plectrum,Species,Yes,No,NA,NA,NA,NA,160127,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,No sequences available
Invertebrate,Mollusca,Buccinum polare,Species,Yes,Yes,BOLD:ACR1142,NA,"Buccinum glaciale, Buccinum plectrum","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138873,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,Unreliable - gaps
Invertebrate,Mollusca,Buccinum scalariforme,Species,Yes,Yes,BOLD:ACR2733,Buccinum hydrophanum,"Buccinum glaciale, Buccinum plectrum","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138875,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,Unreliable - gaps
Invertebrate,Mollusca,Buccinum undatum,Species,Yes,Yes,BOLD:ABW0382,NA,"Buccinum glaciale, Buccinum plectrum","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138878,Buccinum,Buccinidae,Neogastropoda,Gastropoda,Animalia,1,1,Unreliable - gaps
Invertebrate,Mollusca,Bulbus fragilis,Species,Yes,No,NA,NA,NA,NA,146741,Bulbus,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Bulbus smithii,Species,Yes,Yes,BOLD:ADE2586,NA,Bulbus fragilis,"Bulbus fragilis, Polinices immaculatus, Pseudopolinices nanus",140524,Bulbus,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Cadlina laevis,Species,Yes,Yes,BOLD:AAE0634,NA,NA,Aldisa zetlandica,139134,Cadlina,Cadlinidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Chlamys islandica,Species,Yes,Yes,BOLD:AAW3947,NA,NA,NA,140692,Chlamys,Pectinidae,Pectinida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Ciliatocardium ciliatum,Species,Yes,Yes,BOLD:AAE8751,NA,NA,NA,139000,Ciliatocardium,Cardiidae,Cardiida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Colga villosa,Species,Yes,Yes,BOLD:ADR5558,NA,NA,NA,146851,Colga,Polyceridae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Corambe obscura,Species,Yes,Yes,BOLD:ACR5047,NA,NA,NA,139407,Corambe,Corambidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Coryphella verrucosa,Species,Yes,Yes,BOLD:AAB3154,NA,NA,NA,139987,Coryphella,Coryphellidae,Nudibranchia,Gastropoda,Animalia,0,1,Reliable
Invertebrate,Mollusca,Cratena pilata,Species,Yes,No,NA,NA,NA,NA,156811,Cratena,Facelinidae,Nudibranchia,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Cryptonatica affinis,Species,Yes,Yes,"BOLD:ADY4343, BOLD:AAO4021, BOLD:ADS1898, BOLD:ADE1312, BOLD:ABA4155, BOLD:ADY4344, BOLD:ADF1526",NA,NA,"Bulbus fragilis, Polinices immaculatus, Pseudopolinices nanus",140525,Cryptonatica,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Cuthona nana,Species,Yes,Yes,BOLD:ACB7199,NA,NA,NA,141627,Cuthona,Cuthonidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Dendronotus elegans,Species,Yes,Yes,BOLD:ACQ3753,NA,NA,NA,156710,Dendronotus,Dendronotidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Dendronotus frondosus,Species,Yes,Yes,BOLD:AAC7991,NA,NA,NA,139523,Dendronotus,Dendronotidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Diaphoreolis viridis,Species,Yes,Yes,BOLD:AAY9884,NA,NA,Tenellia fuscata,1036948,Diaphoreolis,Trinchesiidae,Nudibranchia,Gastropoda,Animalia,NA,NA,Reliable
Invertebrate,Mollusca,Doridoxa ingolfiana,Species,Yes,Yes,BOLD:ADR3028,NA,NA,NA,370549,Doridoxa,Doridoxidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Doto coronata,Species,Yes,Yes,BOLD:AAD8630,NA,Doto formosa,Doto formosa,139631,Doto,Dotidae,Nudibranchia,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Doto formosa,Species,Yes,No,NA,NA,NA,NA,156742,Doto,Dotidae,Nudibranchia,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Erginus rubellus,Species,Yes,No,NA,NA,NA,NA,140275,Erginus,Lottiidae,NA,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Euspira heros,Species,Yes,Yes,"BOLD:ABW0896, BOLD:ABW0528",NA,NA,"Bulbus fragilis, Polinices immaculatus, Pseudopolinices nanus",160315,Euspira,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Euspira pallida,Species,Yes,Yes,BOLD:ACM1666,NA,NA,"Bulbus fragilis, Polinices immaculatus, Pseudopolinices nanus",140536,Euspira,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Facelina bostoniensis,Species,Yes,Yes,BOLD:AAF7070,NA,NA,Cratena pilata,139908,Facelina,Facelinidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Hiatella arctica,Species,Yes,Yes,"BOLD:ABA8494, BOLD:ADC8266",NA,NA,NA,140103,Hiatella,Hiatellidae,Adapedonta,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Lacuna vincta,Species,Yes,Yes,BOLD:AAZ5774,NA,NA,NA,140170,Lacuna,Littorinidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Lepeta caeca,Species,Yes,Yes,"BOLD:AAX5488, BOLD:ACB8623",NA,NA,NA,140187,Lepeta,Lepetidae,NA,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Littorina littorea,Species,Yes,Yes,BOLD:AAA1269,NA,NA,NA,140262,Littorina,Littorinidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Littorina obtusata,Species,Yes,Yes,BOLD:AAA7469,NA,NA,NA,140263,Littorina,Littorinidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Littorina saxatilis,Species,Yes,Yes,BOLD:AAG1552,NA,NA,NA,140264,Littorina,Littorinidae,Littorinimorpha,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Lottia alveus,Species,No,No,NA,NA,NA,NA,160338,Lottia,Lottiidae,NA,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Mactromeris polynyma,Species,Yes,Yes,BOLD:AAZ5775,NA,NA,NA,156863,Mactromeris,Mactridae,Venerida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Margarites costalis,Species,Yes,Yes,BOLD:AAN6577,NA,Margarites groenlandicus,Margarites groenlandicus,141819,Margarites,Margaritidae,Trochida,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Margarites groenlandicus,Species,Yes,No,NA,NA,NA,NA,141820,Margarites,Margaritidae,Trochida,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Margarites helicinus,Species,Yes,Yes,BOLD:AAG1563,NA,Margarites groenlandicus,Margarites groenlandicus,141821,Margarites,Margaritidae,Trochida,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Margarites olivaceus,Species,Yes,Yes,BOLD:ABW2621,NA,Margarites groenlandicus,Margarites groenlandicus,141822,Margarites,Margaritidae,Trochida,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Mesodesma arctatum,Species,Yes,No,NA,NA,NA,NA,156805,Mesodesma,Mesodesmatidae,Venerida,Bivalvia,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Musculus discors,Species,Yes,Yes,BOLD:ACR1312,NA,NA,NA,140472,Musculus,Mytilidae,Mytilida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Mytilus,Genus,Yes,Yes,BOLD:AAB7148,NA,NA,NA,NA,Mytilus,Mytilidae,Mytilida,Bivalvia,Animalia,1,1,NA
Invertebrate,Mollusca,Mytilus edulis,Species,Yes,Yes,"BOLD:AAA2184, BOLD:AAA2185",NA,NA,NA,140480,Mytilus,Mytilidae,Mytilida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Neptunea decemcostata,Species,Yes,No,NA,NA,NA,NA,491164,Neptunea,Buccinidae,Neogastropoda,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Neptunea despecta,Species,Yes,Yes,BOLD:ABV9665,NA,"Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana","Buccinum glaciale, Buccinum plectrum, Neptunea decemcostata, Neptunea heros, Neptunea middendorffiana, Plicifusus kroyeri",138923,Neptunea,Buccinidae,Neogastropoda,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Neptunea heros,Species,Yes,No,NA,NA,NA,NA,254479,Neptunea,Buccinidae,Neogastropoda,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Neptunea middendorffiana,Species,Yes,No,NA,NA,NA,NA,160405,Neptunea,Buccinidae,Neogastropoda,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Nuculana minuta,Species,Yes,Yes,"BOLD:ADM2144, BOLD:AEF0228, BOLD:ACM0814",NA,NA,NA,140577,Nuculana,Nuculanidae,Nuculanida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Nuculana pernula,Species,Yes,Yes,BOLD:AAF2554,Nuculana tenuisulcata,NA,NA,140579,Nuculana,Nuculanidae,Nuculanida,Bivalvia,Animalia,NA,NA,Unreliable - BIN sharing
Invertebrate,Mollusca,Nuculana tenuisulcata,Species,Yes,Yes,BOLD:AAF2554,Nuculana pernula,NA,NA,156923,Nuculana,Nuculanidae,Nuculanida,Bivalvia,Animalia,0,0,Unreliable - BIN sharing
Invertebrate,Mollusca,Onchidoris,Genus,Yes,Yes,BOLD:ACR5420,NA,Onchidoris diademata,Onchidoris diademata,NA,Onchidoris,Onchidorididae,Nudibranchia,Gastropoda,Animalia,1,1,NA
Invertebrate,Mollusca,Onchidoris bilamellata,Species,Yes,Yes,BOLD:AAZ3494,NA,Onchidoris diademata,Onchidoris diademata,150457,Onchidoris,Onchidorididae,Nudibranchia,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Onchidoris diademata,Species,Yes,No,NA,NA,NA,NA,156724,Onchidoris,Onchidorididae,Nudibranchia,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Onchidoris muricata,Species,Yes,Yes,BOLD:AAC9568,NA,Onchidoris diademata,Onchidoris diademata,140640,Onchidoris,Onchidorididae,Nudibranchia,Gastropoda,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Palio dubia,Species,Yes,Yes,BOLD:AAX1867,NA,NA,NA,182807,Palio,Polyceridae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Plicifusus kroyeri,Species,Yes,No,NA,NA,NA,NA,491269,Plicifusus,Buccinidae,Neogastropoda,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Polinices immaculatus,Species,Yes,No,NA,NA,NA,NA,585066,Polinices,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Pseudopolinices nanus,Species,Yes,No,NA,NA,NA,NA,140551,Pseudopolinices,Naticidae,Littorinimorpha,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Serripes groenlandicus,Species,Yes,Yes,"BOLD:AAH9555, BOLD:AAH9554",NA,NA,NA,582749,Serripes,Cardiidae,Cardiida,Bivalvia,Animalia,0,0,Reliable
Invertebrate,Mollusca,Stenosemus albus,Species,Yes,Yes,BOLD:AAC6941,NA,Stenosemus exaratus,Stenosemus exaratus,247773,Stenosemus,Ischnochitonidae,Chitonida,Polyplacophora,Animalia,0,0,Unreliable - gaps
Invertebrate,Mollusca,Stenosemus exaratus,Species,Yes,No,NA,NA,NA,NA,386014,Stenosemus,Ischnochitonidae,Chitonida,Polyplacophora,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Tachyrhynchus erosus,Species,Yes,Yes,BOLD:ABW2386,NA,NA,NA,196391,Tachyrhynchus,Turritellidae,[unassigned] Caenogastropoda,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Tenellia fuscata,Species,Yes,No,NA,NA,NA,NA,156729,Tenellia,Trinchesiidae,Nudibranchia,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Tergipes tergipes,Species,Yes,Yes,BOLD:AAK2466,NA,NA,NA,141641,Tergipes,Tergipedidae,Nudibranchia,Gastropoda,Animalia,0,0,Reliable
Invertebrate,Mollusca,Testudinalia testudinalis,Species,Yes,No,NA,NA,NA,NA,234208,Testudinalia,Lottiidae,NA,Gastropoda,Animalia,0,0,No sequences available
Invertebrate,Mollusca,Tonicella marmorea,Species,Yes,Yes,BOLD:AAC6940,NA,NA,Boreochiton ruber,140151,Tonicella,Tonicellidae,Chitonida,Polyplacophora,Animalia,0,0,Reliable
Invertebrate,Mollusca,Yoldia hyperborea,Species,Yes,Yes,BOLD:AAD6984,NA,"Yoldia myalis, Yoldia sapotilla","Yoldia myalis, Yoldia sapotilla",141989,Yoldia,Yoldiidae,Nuculanida,Bivalvia,Animalia,NA,NA,Unreliable - gaps
Invertebrate,Mollusca,Yoldia limatula,Species,Yes,Yes,BOLD:AAJ9453,NA,"Yoldia myalis, Yoldia sapotilla","Yoldia myalis, Yoldia sapotilla",157005,Yoldia,Yoldiidae,Nuculanida,Bivalvia,Animalia,NA,NA,Unreliable - gaps
Invertebrate,Mollusca,Yoldia myalis,Species,Yes,No,NA,NA,NA,NA,157006,Yoldia,Yoldiidae,Nuculanida,Bivalvia,Animalia,NA,NA,No sequences available
Invertebrate,Mollusca,Yoldia sapotilla,Species,Yes,No,NA,NA,NA,NA,157007,Yoldia,Yoldiidae,Nuculanida,Bivalvia,Animalia,NA,NA,No sequences available
Invertebrate,Mollusca,Ziminella salmonacea,Species,Yes,Yes,BOLD:AAC8719,NA,NA,NA,1048803,Ziminella,Paracoryphellidae,Nudibranchia,Gastropoda,Animalia,0,1,Reliable
Invertebrate,Nemertea,Amphiporus angulatus,Species,Yes,Yes,BOLD:AAG3609,NA,NA,NA,122645,Amphiporus,Amphiporidae,Monostilifera,Hoplonemertea,Animalia,0,0,Reliable
Invertebrate,Nemertea,Amphiporus lactifloreus,Species,Yes,Yes,BOLD:AAK1244,NA,NA,NA,122666,Amphiporus,Amphiporidae,Monostilifera,Hoplonemertea,Animalia,0,0,Reliable
Invertebrate,Nemertea,Cephalothrix spiralis,Species,Yes,Yes,"BOLD:ACQ6349, BOLD:AAG3611",NA,NA,NA,147119,Cephalothrix,Cephalotrichidae,Archinemertea,Palaeonemertea,Animalia,0,0,Reliable
Invertebrate,Nemertea,Cerebratulus lacteus,Species,Yes,No,NA,NA,NA,NA,147322,Cerebratulus,Lineidae,Heteronemertea,Pilidiophora,Animalia,0,0,No sequences available
Invertebrate,Nemertea,Cerebratulus marginatus,Species,Yes,No,NA,NA,NA,NA,122478,Cerebratulus,Lineidae,Heteronemertea,Pilidiophora,Animalia,0,0,No sequences available
Invertebrate,Nemertea,Cerebratulus melanops,Species,Yes,No,NA,NA,NA,NA,147361,Cerebratulus,Lineidae,Heteronemertea,Pilidiophora,Animalia,0,0,No sequences available
Invertebrate,Nemertea,Lineus arenicola,Species,Yes,No,NA,NA,NA,NA,155881,Lineus,Lineidae,Heteronemertea,Pilidiophora,Animalia,0,0,No sequences available
Invertebrate,Nemertea,Lineus ruber,Species,Yes,Yes,BOLD:AAX5077,NA,Lineus arenicola,"Cerebratulus lacteus, Cerebratulus marginatus, Cerebratulus melanops, Lineus arenicola",122536,Lineus,Lineidae,Heteronemertea,Pilidiophora,Animalia,0,0,Unreliable - gaps
Invertebrate,Nemertea,Lineus sanguineus,Species,Yes,Yes,BOLD:AAC3224,NA,Lineus arenicola,"Cerebratulus lacteus, Cerebratulus marginatus, Cerebratulus melanops, Lineus arenicola",148605,Lineus,Lineidae,Heteronemertea,Pilidiophora,Animalia,NA,NA,Unreliable - gaps
Invertebrate,Nemertea,Lineus viridis,Species,Yes,Yes,BOLD:AAK8914,NA,Lineus arenicola,"Cerebratulus lacteus, Cerebratulus marginatus, Cerebratulus melanops, Lineus arenicola",122543,Lineus,Lineidae,Heteronemertea,Pilidiophora,Animalia,0,0,Unreliable - gaps
Invertebrate,Nemertea,Malacobdella grossa,Species,Yes,Yes,BOLD:AAB1714,NA,NA,NA,122641,Malacobdella,Malacobdellidae,Monostilifera,Hoplonemertea,Animalia,0,0,Reliable
Invertebrate,Nemertea,Micrura varicolor,Species,Yes,Yes,BOLD:ACM5324,NA,NA,"Cerebratulus lacteus, Cerebratulus marginatus, Cerebratulus melanops, Lineus arenicola",122565,Micrura,Lineidae,Heteronemertea,Pilidiophora,Animalia,NA,NA,Reliable
Invertebrate,Nemertea,Pseudocarcinonemertes homari,Species,Yes,No,NA,NA,NA,NA,148077,Pseudocarcinonemertes,Tetrastemmatidae,Monostilifera,Hoplonemertea,Animalia,0,0,No sequences available
Invertebrate,Porifera,Amphilectus ovulum,Species,Yes,No,NA,NA,NA,NA,1424119,Amphilectus,Esperiopsidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Artemisina arcigera,Species,Yes,No,NA,NA,NA,NA,132992,Artemisina,Microcionidae,Poecilosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Asbestopluma pennatula,Species,Yes,Yes,BOLD:ACI1069,NA,NA,NA,133179,Asbestopluma,Cladorhizidae,Poecilosclerida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Asconema foliatum,Species,Yes,No,NA,NA,NA,NA,172017,Asconema,Rossellidae,Lyssacinosida,Hexactinellida,Animalia,0,0,No sequences available
Invertebrate,Porifera,Biemna variantia,Species,Yes,Yes,BOLD:ACB5349,NA,NA,NA,133205,Biemna,Biemnidae,Biemnida,Demospongiae,Animalia,0,0,Reliable
Invertebrate,Porifera,Cladocroce spatula,Species,Yes,No,NA,NA,NA,NA,370775,Cladocroce,Chalinidae,Haplosclerida,Demospongiae,Animalia,0,0,No sequences available
Invertebrate,Porifera,Cladorhiza abyssicola,Species,Yes,Yes,BOLD:ADM1715,NA,NA,NA,133188,Cladorhiza,Cladorhizidae,Poecilosclerida,Demospongiae,Animalia,0,0,Reliable
